latitude,longitude,photon_rate,lognormal_height,lognormal_sigma,lognormal_mean_error,gaussian_height,gaussian_sigma,gaussian_mean_error
71.45808324820524,-156.53224839820479,1.414,-1.7452738848833418,0.029997510811068155,0.006022326595299319,-1.7286475364880387,0.007915052678916812,0.00565296278189617
71.45721067149833,-156.532608341017,1.351,-1.7646029570865025,0.024474134379860332,0.008436999509922192,-1.7480105573460523,0.0064348003621092316,0.008033287826031412
71.45630555737536,-156.53298763726252,1.134,-1.7466105616151546,0.005231782759290001,0.007355740997419939,-1.7465196210576768,0.0072832900521200335,0.007353081535449691
71.45542672828314,-156.53335058416025,1.064,-1.7482639649923968,0.03182988960128699,0.008020068983864473,-1.7434180396068688,0.00518021593708443,0.007672548344863097
71.45443484932628,-156.5337452682606,1.484,-1.7239376720751176,0.012209340266491113,0.008125043247216466,-1.7268758418482129,0.005285858461565103,0.008036622335373403
71.45354770486227,-156.53410613912476,1.337,-1.7254516301525482,0.013671612122619173,0.007797651773428163,-1.729103994117444,0.006483137979735525,0.007717866715391912
71.45257301168603,-156.53451665126465,2.009,-1.7452384889888635,0.005470801165368083,0.008078092631865564,-1.7331416736048624,0.00523032930103629,0.008125907106804319
71.45170419196103,-156.53487172912406,7.755999999999999,-1.7463174811230773,0.007201111984187884,0.008528017484615806,-1.7443512982932274,0.005000441487889823,0.008445100075099968
71.45074714406212,-156.53526499189402,2.919,-1.729307210061707,0.011888807907178096,0.010248138906830732,-1.7410647048283932,0.005028190326015129,0.010148517130737451
71.44700514789616,-156.53679785236912,3.507,-1.7421202575978736,0.011608836664612855,0.009948508147501907,-1.7295736187030322,0.005575720148528216,0.009854654980402831
71.4452230816742,-156.53753172679004,4.655,-1.733141827206948,0.005592469074900358,0.008128689129215112,-1.7426039175341743,0.005509063559138268,0.008015745106684187
71.44431390412545,-156.53789931219805,4.578,-1.7418437001149212,0.014454509816134664,0.00967886516085821,-1.7268298593563962,0.006788460629343851,0.009426836089999432
71.44351170074167,-156.5382215219046,2.051,-1.7486757187716093,0.01294845209934198,0.008431148009533455,-1.7507882587289532,0.008549343208567017,0.008379250019735506
71.44259319726862,-156.53859352156337,1.6099999999999999,-1.7401965594957567,0.006584354455241437,0.009556122907626806,-1.728552752578857,0.005001758261256028,0.009541429584042397
71.44171659955671,-156.53894897398035,2.163,-1.732059473645805,0.07141382958971519,0.008966448671838503,-1.7311828109165321,0.07349616622387314,0.009004259105998615
71.44076551757958,-156.5393422130391,1.218,-1.7451768438492472,0.005000243722817542,0.01019331796302349,-1.7447372178936231,0.00513508889058082,0.010194103144450989
71.43980946063454,-156.53973947357375,1.386,-1.7255132530769326,0.005760070141218515,0.006014805911549224,-1.7276361970202487,0.007105076096886159,0.0059793495898209465
71.43890878764496,-156.54010658837709,1.4629999999999999,-1.7290796967011375,0.006250604660244984,0.010567103301972861,-1.7288501435455346,0.0058361919565146254,0.010566889639829472
71.43806051944807,-156.54045588962924,1.3579999999999999,-1.7411367498501598,0.022295660031059088,0.011035895065103957,-1.7455024856351207,0.0051765297098081186,0.010738616624186216
71.43708316261501,-156.5408602805039,1.428,-1.7620262898120722,0.016798536041417726,0.009943964540490846,-1.748037535724199,0.005253491010500652,0.009694421230966208
71.43615820989358,-156.5412371271389,1.5959999999999999,-1.7422827431476349,0.012453555025049821,0.011148774870230433,-1.72975220089973,0.005568199894600311,0.011053133621721428
71.43527432710509,-156.54159312701543,1.323,-1.7513418036469364,0.0059113299230783775,0.00841199521278136,-1.749867600556679,0.005225409233971656,0.008370574796479114
71.43433871823171,-156.5419719855576,1.176,-1.7626320758165617,0.01965001696459716,0.006260820300489588,-1.7485607485828651,0.005816879206488825,0.00601924368446694
71.43345468468851,-156.5423363924149,1.393,-1.7619654736152486,0.00839650639738154,0.005580751529306275,-1.7482750687762252,0.006732753516755122,0.005524228504173289
71.43252475785482,-156.5427250482541,1.26,-1.7487034854185517,0.01940803590931388,0.00937454570595592,-1.7512406896505979,0.006333471758557944,0.009280104578475277
71.43158093711392,-156.54311712466034,1.47,-1.7281353670099195,0.016179887815693527,0.0067735783609981426,-1.7410288165547325,0.005000005162257105,0.006629703111400008
